date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,15:35:54,100.0,16762.62,435.28,3877.7,0.0,2592.002,14897128,11414132,2706548,80.8,292707,79461,12438285312,2069165056,0.002,0.002
