date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
28-02-2022,10:18:27,99.0,1263.69,42.82,286.94,0.0,0.0,14,10,2,80.2,36819,8979,1540167680,430416896
28-02-2022,10:18:28,59.8,1263.7,42.9,287.86,0.0,0.0,14,10,2,80.2,36819,8980,1540167680,430453760
