date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
28-02-2022,10:32:37,69.0,1801.61,66.56,545.68,0.0,0.0,14,10,2,80.2,37496,11888,1576985600,491078656
28-02-2022,10:32:38,4.1,1801.92,66.58,546.36,0.0,0.0,14,10,2,80.2,37496,11889,1576985600,491140096
