date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
28-02-2022,10:30:15,16.5,1701.71,63.71,510.73,0.0,0.0,14,10,2,80.2,37487,11561,1576678400,485999616
28-02-2022,10:30:16,3.1,1702.52,63.73,510.89,0.0,0.0,14,10,2,80.2,37487,11561,1576678400,485999616
